tam perm	t_ejec (s)	promedioOB	maximoOB	minimoOB
280		0.000186	19475.130000	21364		17751
275		0.000184	18936.850000	20958		16397
270		0.000174	18114.780000	19881		15832
265		0.000165	17333.700000	18973		15685
260		0.000165	16719.350000	18403		15015
255		0.000156	16186.020000	17620		14151
250		0.000149	15637.500000	16928		14167
245		0.000145	14955.750000	16293		13722
240		0.000139	14295.250000	15766		12932
235		0.000134	13781.940000	15319		11511
230		0.000128	13247.250000	14547		12124
225		0.000127	12631.470000	13776		11549
220		0.000118	12063.670000	12963		10953
215		0.000114	11422.990000	12911		10316
210		0.000113	10957.010000	12098		9641
205		0.000105	10417.110000	11763		9163
200		0.000100	9952.400000	10976		8783
195		0.000095	9485.510000	11074		8432
190		0.000094	9015.590000	10113		7959
185		0.000086	8600.550000	9422		7669
180		0.000083	8016.650000	9084		6957
175		0.000079	7661.900000	8828		6362
170		0.000075	7126.030000	8269		6051
165		0.000069	6719.290000	7425		5789
160		0.000066	6303.650000	7362		5497
155		0.000062	5984.350000	6880		5200
150		0.000059	5538.280000	6452		4774
145		0.000056	5228.150000	6094		4054
140		0.000054	4831.450000	5522		4310
135		0.000049	4519.540000	5022		4022
130		0.000046	4206.660000	4990		3596
125		0.000042	3872.470000	4425		3132
120		0.000039	3538.890000	4061		3023
115		0.000036	3245.550000	3810		2737
110		0.000034	2994.800000	3524		2453
105		0.000031	2736.160000	3148		2397
100		0.000028	2461.040000	2890		2008
95		0.000026	2234.440000	2569		1913
90		0.000023	2001.520000	2369		1680
85		0.000021	1794.980000	2062		1459
80		0.000019	1564.670000	1863		1272
75		0.000016	1382.850000	1707		1160
70		0.000014	1220.180000	1488		1015
65		0.000013	1045.880000	1284		839
60		0.000011	890.400000	1076		688
55		0.000009	742.890000	958		605
50		0.000008	606.190000	758		461
45		0.000006	487.640000	618		328
40		0.000005	388.990000	499		298
35		0.000004	298.160000	370		221
30		0.000003	219.910000	285		150
25		0.000002	151.280000	207		110
20		0.000001	95.460000	137		56
15		0.000001	53.330000	76		28
10		0.000000	22.540000	36		9
5		0.000000	4.930000	9		1
